ID,seconds_elapsed,location_local_time,accelerometer_z,accelerometer_y_new,accelerometer_x_new,time_period,geometry
255,0,2025-02-19T21:47:44Z,0.421092,0.023938,0.970739,1,"c(-93.167073, 44.941362)"
256,1,2025-02-19T21:47:45Z,0.382025,0.049486,-0.06071,1,"c(-93.167078, 44.941306)"
257,2,2025-02-19T21:47:46Z,-0.095966,0.124895,-0.759835,1,"c(-93.167087, 44.941243)"
258,3,2025-02-19T21:47:47Z,-0.15229,-0.032153,-0.28261,1,"c(-93.167087, 44.941177)"
259,4,2025-02-19T21:47:48Z,-0.143973,-0.072035,0.071283,1,"c(-93.167079, 44.941108)"
260,5,2025-02-19T21:47:49Z,-0.109819,-0.022941,0.08251,1,"c(-93.167069, 44.941036)"
261,6,2025-02-19T21:47:50Z,-0.329495,-0.092241,0.135122,1,"c(-93.167062, 44.940961)"
262,7,2025-02-19T21:47:51Z,-0.734206,-0.129461,0.108712,1,"c(-93.167061, 44.940885)"
263,8,2025-02-19T21:47:52Z,-0.78037,-0.151428,0.12451,1,"c(-93.167063, 44.94081)"
264,9,2025-02-19T21:47:53Z,-0.725088,-0.148921,0.00177,1,"c(-93.167063, 44.940737)"
265,10,2025-02-19T21:47:54Z,-0.679402,-0.126371,-0.00731,1,"c(-93.167065, 44.94067)"
266,11,2025-02-19T21:47:55Z,-0.566042,-0.193296,-0.029875,1,"c(-93.167065, 44.940604)"
267,12,2025-02-19T21:47:56Z,-0.551515,-0.031295,-0.028307,1,"c(-93.167067, 44.94054)"
268,13,2025-02-19T21:47:57Z,-0.464836,-0.127315,-0.007578,1,"c(-93.167066, 44.94048)"
269,14,2025-02-19T21:47:58Z,-0.019328,0.013884,-0.100245,1,"c(-93.167064, 44.940422)"
270,15,2025-02-19T21:47:59Z,0.253297,0.038476,-0.061336,1,"c(-93.167062, 44.940362)"
271,16,2025-02-19T21:48:00Z,0.326849,0.066716,-0.099561,1,"c(-93.167059, 44.940303)"
272,17,2025-02-19T21:48:01Z,0.363698,0.047107,-0.078629,1,"c(-93.167055, 44.940237)"
273,18,2025-02-19T21:48:02Z,0.559771,0.06745,-0.128626,1,"c(-93.167055, 44.940166)"
274,19,2025-02-19T21:48:03Z,0.58714,0.049906,-0.17545,1,"c(-93.167055, 44.94009)"
275,20,2025-02-19T21:48:04Z,0.462793,0.144374,-0.133438,1,"c(-93.167056, 44.940006)"
276,21,2025-02-19T21:48:05Z,0.347554,0.096211,-0.147834,1,"c(-93.167058, 44.939916)"
277,22,2025-02-19T21:48:06Z,0.323226,0.09114,-0.089164,1,"c(-93.167058, 44.93982)"
278,23,2025-02-19T21:48:07Z,0.199666,0.046069,-0.118272,1,"c(-93.167062, 44.939719)"
279,24,2025-02-19T21:48:08Z,0.142665,-0.002241,-0.096633,1,"c(-93.167064, 44.939611)"
280,25,2025-02-19T21:48:09Z,0.156961,0.048236,-0.070559,1,"c(-93.167065, 44.939499)"
281,26,2025-02-19T21:48:10Z,-0.0582,0.021927,-0.060562,1,"c(-93.167067, 44.93938)"
282,27,2025-02-19T21:48:11Z,-0.141875,-0.021006,-0.039568,1,"c(-93.16707, 44.939258)"
283,28,2025-02-19T21:48:12Z,-0.089878,-0.09474,-0.017846,1,"c(-93.16707, 44.939133)"
284,29,2025-02-19T21:48:13Z,-0.184752,-0.064983,0.020093,1,"c(-93.167071, 44.939006)"
285,30,2025-02-19T21:48:14Z,-0.178655,-0.010166,-0.01013,1,"c(-93.167072, 44.938875)"
286,31,2025-02-19T21:48:15Z,-0.153307,-0.036396,0.021246,1,"c(-93.167072, 44.938744)"
287,32,2025-02-19T21:48:16Z,-0.15022,-0.030626,0.042353,1,"c(-93.167071, 44.938611)"
288,33,2025-02-19T21:48:17Z,-0.128551,-0.068573,0.047821,1,"c(-93.167071, 44.938477)"
289,34,2025-02-19T21:48:18Z,-0.122013,-0.01272,0.013048,1,"c(-93.167071, 44.93834)"
290,35,2025-02-19T21:48:19Z,-0.184188,-0.017792,0.049521,1,"c(-93.167072, 44.938201)"
291,36,2025-02-19T21:48:20Z,-0.090892,-0.172024,-0.038312,1,"c(-93.167073, 44.938061)"
292,37,2025-02-19T21:48:21Z,-0.078479,-0.18133,-0.07851,1,"c(-93.167076, 44.937919)"
293,38,2025-02-19T21:48:22Z,-0.140869,-0.216568,0.032106,1,"c(-93.167077, 44.937775)"
294,39,2025-02-19T21:48:23Z,-0.321337,0.029348,0.091363,1,"c(-93.167077, 44.937629)"
295,40,2025-02-19T21:48:24Z,-0.273459,-0.114654,0.016337,1,"c(-93.167077, 44.937484)"
296,41,2025-02-19T21:48:25Z,-0.285439,-0.054312,-0.004098,1,"c(-93.167077, 44.937338)"
297,42,2025-02-19T21:48:26Z,-0.415945,-0.033746,0.027321,1,"c(-93.167076, 44.937192)"
298,43,2025-02-19T21:48:27Z,-0.535805,-0.150346,0.096058,1,"c(-93.167076, 44.937047)"
299,44,2025-02-19T21:48:28Z,-0.521548,-0.14634,0.071471,1,"c(-93.167076, 44.936905)"
300,45,2025-02-19T21:48:29Z,-0.348921,-0.027916,0.027794,1,"c(-93.167075, 44.936767)"
301,46,2025-02-19T21:48:30Z,-0.259178,-0.049824,0.008988,1,"c(-93.167073, 44.93663)"
302,47,2025-02-19T21:48:31Z,-0.240549,-0.025883,0.092191,1,"c(-93.167073, 44.936489)"
303,48,2025-02-19T21:48:32Z,-0.143767,-0.086355,0.176046,1,"c(-93.167073, 44.936352)"
304,49,2025-02-19T21:48:33Z,-0.265331,-0.088955,0.065483,1,"c(-93.167074, 44.936218)"
305,50,2025-02-19T21:48:34Z,-0.464709,-0.148008,0.073948,1,"c(-93.167078, 44.936085)"
306,51,2025-02-19T21:48:35Z,-0.37999,-0.071863,-0.017737,1,"c(-93.167079, 44.935956)"
307,52,2025-02-19T21:48:36Z,-0.161837,0.015283,-0.042362,1,"c(-93.167079, 44.935829)"
308,53,2025-02-19T21:48:37Z,-0.040048,-0.068512,-0.065586,1,"c(-93.167079, 44.935704)"
309,54,2025-02-19T21:48:38Z,-0.090925,-0.038396,0.016923,1,"c(-93.167077, 44.935577)"
310,55,2025-02-19T21:48:39Z,-0.094774,-0.036007,0.068565,1,"c(-93.167075, 44.935452)"
311,56,2025-02-19T21:48:40Z,-0.171375,0.005332,0.012899,1,"c(-93.167074, 44.935329)"
312,57,2025-02-19T21:48:41Z,-0.120354,-0.050181,0.027026,1,"c(-93.167075, 44.935209)"
313,58,2025-02-19T21:48:42Z,-0.836994,-0.183884,0.131655,1,"c(-93.167075, 44.935088)"
314,59,2025-02-19T21:48:43Z,-1.049221,-0.230697,0.12149,1,"c(-93.167076, 44.934975)"
315,60,2025-02-19T21:48:44Z,-1.01909,-0.284871,-5.26e-4,1,"c(-93.167077, 44.934874)"
316,61,2025-02-19T21:48:45Z,-0.918084,-0.076544,-0.377348,1,"c(-93.167076, 44.934783)"
317,62,2025-02-19T21:48:46Z,-0.545098,-0.071503,-0.24568,1,"c(-93.167067, 44.934705)"
318,63,2025-02-19T21:48:47Z,-0.433636,-0.121565,0.15644,1,"c(-93.167052, 44.934635)"
319,64,2025-02-19T21:48:48Z,-0.414359,-0.103115,0.635097,1,"c(-93.167065, 44.934572)"
320,65,2025-02-19T21:48:49Z,-0.49966,-0.125425,0.458731,1,"c(-93.167065, 44.934518)"
321,66,2025-02-19T21:48:50Z,-0.578925,-0.096939,0.219371,1,"c(-93.167065, 44.934474)"
322,67,2025-02-19T21:48:51Z,-0.608795,-0.137039,0.144405,1,"c(-93.167065, 44.934439)"
323,68,2025-02-19T21:48:52Z,-0.503158,-0.090141,0.12363,1,"c(-93.167042, 44.934415)"
324,69,2025-02-19T21:48:53Z,-0.401978,-0.078797,0.089237,1,"c(-93.167052, 44.934405)"
325,70,2025-02-19T21:48:54Z,0.309049,0.077072,-0.064952,1,"c(-93.167052, 44.934401)"
326,71,2025-02-19T21:48:55Z,0.633289,0.13376,-0.119477,1,"c(-93.167051, 44.934398)"
327,0,2025-02-19T21:54:17Z,0.286702,0.083666,0.165599,1,"c(-93.166969, 44.934431)"
328,1,2025-02-19T21:54:18Z,0.341547,0.039747,-0.272568,1,"c(-93.166964, 44.934494)"
329,2,2025-02-19T21:54:19Z,0.367984,0.138677,-0.259879,1,"c(-93.166966, 44.934563)"
330,3,2025-02-19T21:54:20Z,0.340302,0.067652,-0.280306,1,"c(-93.166967, 44.934641)"
331,4,2025-02-19T21:54:21Z,0.081207,0.043771,-0.11353100000000001,1,"c(-93.166969, 44.934726)"
332,5,2025-02-19T21:54:22Z,0.007307,0.027637,-0.20867,1,"c(-93.16697, 44.934815)"
333,6,2025-02-19T21:54:23Z,-0.019396,0.033798,-0.113049,1,"c(-93.16697, 44.934909)"
334,7,2025-02-19T21:54:24Z,-0.005301,0.031522,-0.138677,1,"c(-93.166971, 44.935009)"
335,8,2025-02-19T21:54:25Z,-0.067001,-0.033216,-0.126979,1,"c(-93.166969, 44.935115)"
336,9,2025-02-19T21:54:26Z,-0.034622,-0.151695,-0.10604,1,"c(-93.166972, 44.935224)"
337,10,2025-02-19T21:54:27Z,-0.334562,0.202642,-0.101701,1,"c(-93.166971, 44.935339)"
338,11,2025-02-19T21:54:28Z,-0.256798,-0.101275,-0.134512,1,"c(-93.166975, 44.935458)"
339,12,2025-02-19T21:54:29Z,-0.302286,-0.093922,-0.120823,1,"c(-93.166972, 44.935577)"
340,13,2025-02-19T21:54:30Z,-0.262867,-0.058198,-0.106898,1,"c(-93.166973, 44.935698)"
341,14,2025-02-19T21:54:31Z,-0.251836,0.064466,0.118557,1,"c(-93.166974, 44.935823)"
342,15,2025-02-19T21:54:32Z,-0.156774,-0.16255,0.044978,1,"c(-93.166975, 44.935948)"
343,16,2025-02-19T21:54:33Z,-0.350687,-0.017005,-0.071039,1,"c(-93.16697, 44.936081)"
344,17,2025-02-19T21:54:34Z,-0.198716,-0.274004,-0.07485,1,"c(-93.166966, 44.936212)"
345,18,2025-02-19T21:54:35Z,-0.305142,0.168339,-0.076587,1,"c(-93.166966, 44.936346)"
346,19,2025-02-19T21:54:36Z,-0.21529,-0.073534,0.063298,1,"c(-93.166966, 44.93648)"
347,20,2025-02-19T21:54:37Z,-0.166038,-0.015868,-0.004628,1,"c(-93.166965, 44.936615)"
348,21,2025-02-19T21:54:38Z,-0.257816,-0.063244,-0.046544,1,"c(-93.166965, 44.936751)"
349,22,2025-02-19T21:54:39Z,-0.225466,0.034818,0.009189,1,"c(-93.166965, 44.936887)"
350,23,2025-02-19T21:54:40Z,-0.201184,-0.081235,0.10573,1,"c(-93.166966, 44.937025)"
351,24,2025-02-19T21:54:41Z,-0.126369,-0.027077,0.091425,1,"c(-93.166964, 44.937167)"
352,25,2025-02-19T21:54:42Z,-0.257825,-0.111851,0.021711,1,"c(-93.166963, 44.937309)"
353,26,2025-02-19T21:54:43Z,-0.807926,-0.190203,-0.040806,1,"c(-93.166963, 44.937448)"
354,27,2025-02-19T21:54:44Z,-0.751938,-0.204366,0.10965,1,"c(-93.166965, 44.937581)"
355,28,2025-02-19T21:54:45Z,-0.737764,-0.101,0.225114,1,"c(-93.166966, 44.937711)"
356,29,2025-02-19T21:54:46Z,-0.351295,-0.198007,0.022222,1,"c(-93.166965, 44.937834)"
357,30,2025-02-19T21:54:47Z,-0.223673,-0.134509,0.141204,1,"c(-93.166962, 44.937956)"
358,31,2025-02-19T21:54:48Z,-0.134531,-0.247782,-0.019294,1,"c(-93.166965, 44.938075)"
359,32,2025-02-19T21:54:49Z,-0.04457,-0.065753,-0.011684,1,"c(-93.166965, 44.938195)"
360,33,2025-02-19T21:54:50Z,-0.06644,-0.012107,-0.02021,1,"c(-93.166964, 44.938315)"
361,34,2025-02-19T21:54:51Z,-0.068153,-0.006131,-0.030064,1,"c(-93.166962, 44.938435)"
362,35,2025-02-19T21:54:52Z,-0.051619,-0.060401,-0.008359,1,"c(-93.166964, 44.938556)"
363,36,2025-02-19T21:54:53Z,-0.238553,-0.047956,-0.055904,1,"c(-93.166964, 44.938677)"
364,37,2025-02-19T21:54:54Z,-0.184666,-0.061629,0.022296,1,"c(-93.166965, 44.938794)"
365,38,2025-02-19T21:54:55Z,-0.245647,-0.016311,0.141526,1,"c(-93.166966, 44.938909)"
366,39,2025-02-19T21:54:56Z,-0.23791,-0.130458,0.08283,1,"c(-93.166965, 44.939022)"
367,40,2025-02-19T21:54:57Z,-0.157829,-0.113946,-0.079227,1,"c(-93.166965, 44.939131)"
368,41,2025-02-19T21:54:58Z,-0.644988,-0.151719,0.145146,1,"c(-93.166968, 44.939238)"
369,42,2025-02-19T21:54:59Z,-0.823437,-0.185969,0.143425,1,"c(-93.166967, 44.939336)"
370,43,2025-02-19T21:55:00Z,-0.757677,-0.188157,0.153698,1,"c(-93.166966, 44.939425)"
371,44,2025-02-19T21:55:01Z,-0.636782,-0.156155,0.159909,1,"c(-93.166965, 44.939508)"
372,45,2025-02-19T21:55:02Z,-0.593958,-0.16621,0.147671,1,"c(-93.166963, 44.939582)"
373,46,2025-02-19T21:55:03Z,-0.297169,-0.05399,0.074304,1,"c(-93.166961, 44.939647)"
374,47,2025-02-19T21:55:04Z,-0.193211,0.046502,-0.032939,1,"c(-93.166958, 44.939711)"
375,48,2025-02-19T21:55:05Z,0.047509,-0.063253,-1.62e-4,1,"c(-93.166958, 44.939768)"
376,49,2025-02-19T21:55:06Z,-0.008514,-0.038089,-0.031977,1,"c(-93.166956, 44.939821)"
377,50,2025-02-19T21:55:07Z,0.309157,0.13623,-0.10598,1,"c(-93.166955, 44.939872)"
378,51,2025-02-19T21:55:08Z,0.521141,0.119712,-0.103784,1,"c(-93.166955, 44.939925)"
379,52,2025-02-19T21:55:09Z,0.677161,0.154942,-0.137993,1,"c(-93.166954, 44.939979)"
380,53,2025-02-19T21:55:10Z,0.689372,0.201633,-0.177683,1,"c(-93.166953, 44.940037)"
381,54,2025-02-19T21:55:11Z,0.769456,0.118246,-0.118002,1,"c(-93.166957, 44.940098)"
382,55,2025-02-19T21:55:12Z,0.781493,0.027182,-0.162218,1,"c(-93.166959, 44.940166)"
383,56,2025-02-19T21:55:13Z,0.765855,0.193297,-0.139448,1,"c(-93.166959, 44.940237)"
384,57,2025-02-19T21:55:14Z,0.563611,0.157404,-0.012327,1,"c(-93.166962, 44.940316)"
385,58,2025-02-19T21:55:15Z,0.03325,0.005218,0.125988,1,"c(-93.166962, 44.940396)"
386,59,2025-02-19T21:55:16Z,-0.122426,-0.059168,0.110957,1,"c(-93.166961, 44.940474)"
387,60,2025-02-19T21:55:17Z,-0.153347,-0.068542,0.059208,1,"c(-93.16696, 44.940549)"
388,61,2025-02-19T21:55:18Z,-0.136447,-0.024443,0.00752,1,"c(-93.166959, 44.940622)"
389,62,2025-02-19T21:55:19Z,0.018892,-0.056597,-0.07669,1,"c(-93.166958, 44.940693)"
390,63,2025-02-19T21:55:20Z,0.588351,0.10667,-0.131672,1,"c(-93.166962, 44.940766)"
391,64,2025-02-19T21:55:21Z,0.056634,0.008399,-0.093141,1,"c(-93.166963, 44.940845)"
392,65,2025-02-19T21:55:22Z,-0.237041,-0.056046,0.038319,1,"c(-93.166962, 44.940922)"
393,66,2025-02-19T21:55:23Z,-0.156201,-0.019086,0.012356,1,"c(-93.166964, 44.940997)"
394,67,2025-02-19T21:55:24Z,-0.113981,-0.046941,0.006807,1,"c(-93.166965, 44.941072)"
395,68,2025-02-19T21:55:25Z,-0.300917,-0.05346,0.092672,1,"c(-93.166966, 44.941146)"
396,69,2025-02-19T21:55:26Z,-0.702031,-0.279859,0.406706,1,"c(-93.166969, 44.941212)"
397,70,2025-02-19T21:55:27Z,-0.129954,0.084408,-0.046284,1,"c(-93.166968, 44.941274)"
398,71,2025-02-19T21:55:28Z,0.827318,0.001913,-0.188255,1,"c(-93.166966, 44.941336)"
399,72,2025-02-19T21:55:29Z,0.95896,0.402406,-0.198874,1,"c(-93.166966, 44.941405)"
400,73,2025-02-19T21:55:30Z,0.690101,0.02664,-0.27131,1,"c(-93.166965, 44.941486)"
401,74,2025-02-19T21:55:31Z,0.516763,-0.071838,-0.080406,1,"c(-93.166961, 44.941569)"
402,0,2025-02-19T21:31:46Z,0.456735,0.002269,-0.195503,1,"c(-93.167223, 44.934271)"
403,1,2025-02-19T21:31:47Z,0.396699,-0.015273,-0.28503,1,"c(-93.167194, 44.934272)"
404,2,2025-02-19T21:31:48Z,1.024953,-0.021034,-1.225978,1,"c(-93.167157, 44.934272)"
405,3,2025-02-19T21:31:49Z,0.571395,0.059425,-1.379965,1,"c(-93.167105, 44.934278)"
406,4,2025-02-19T21:31:50Z,-0.40024,-0.009956,-1.961484,1,"c(-93.167044, 44.934312)"
407,5,2025-02-19T21:31:51Z,-0.340017,0.006555,-1.893109,1,"c(-93.167003, 44.934359)"
408,6,2025-02-19T21:31:52Z,0.311558,0.040892,-1.512888,1,"c(-93.166986, 44.934417)"
409,7,2025-02-19T21:31:53Z,0.428579,0.059291,-0.824144,1,"c(-93.166981, 44.934488)"
410,8,2025-02-19T21:31:54Z,0.363327,0.027992,-0.15633,1,"c(-93.166979, 44.934568)"
411,9,2025-02-19T21:31:55Z,0.45006,-0.017805,0.065197,1,"c(-93.166982, 44.934657)"
412,10,2025-02-19T21:31:56Z,0.524306,0.01862,0.12942,1,"c(-93.166984, 44.934755)"
413,11,2025-02-19T21:31:57Z,0.119128,0.011224,0.187656,1,"c(-93.166984, 44.934863)"
414,12,2025-02-19T21:31:58Z,0.016396,-0.017889,0.194679,1,"c(-93.166987, 44.934974)"
415,13,2025-02-19T21:31:59Z,-0.028035,0.009461,0.182521,1,"c(-93.166991, 44.935092)"
416,14,2025-02-19T21:32:00Z,-0.06045,0.027742,0.273132,1,"c(-93.166991, 44.935215)"
417,15,2025-02-19T21:32:01Z,-0.23608,0.029018,0.225361,1,"c(-93.166993, 44.935343)"
418,16,2025-02-19T21:32:02Z,-0.341548,-0.012835,0.152119,1,"c(-93.166992, 44.935475)"
419,17,2025-02-19T21:32:03Z,-0.555884,0.084199,0.26588,1,"c(-93.166992, 44.93561)"
420,18,2025-02-19T21:32:04Z,-0.487692,-0.009882,0.289565,1,"c(-93.166993, 44.935747)"
421,19,2025-02-19T21:32:05Z,-0.418426,-0.047249,0.100487,1,"c(-93.166993, 44.935885)"
422,20,2025-02-19T21:32:06Z,-0.354718,0.020965,0.229206,1,"c(-93.166995, 44.936024)"
423,21,2025-02-19T21:32:07Z,-0.274315,-0.061872,0.235418,1,"c(-93.166997, 44.936163)"
424,22,2025-02-19T21:32:08Z,-0.343766,0.023629,0.135533,1,"c(-93.166998, 44.936304)"
425,23,2025-02-19T21:32:09Z,-0.268484,-0.031959,0.290153,1,"c(-93.166999, 44.936448)"
426,24,2025-02-19T21:32:10Z,-0.216918,0.032554,0.26292,1,"c(-93.166997, 44.93659)"
427,25,2025-02-19T21:32:11Z,-0.288853,-0.050757,0.080789,1,"c(-93.166997, 44.936734)"
428,26,2025-02-19T21:32:12Z,-0.386798,0.108265,0.079117,1,"c(-93.166999, 44.936878)"
429,27,2025-02-19T21:32:13Z,-0.327233,-0.067987,0.126351,1,"c(-93.167001, 44.937023)"
430,28,2025-02-19T21:32:14Z,-0.29304,0.008686,0.243625,1,"c(-93.167004, 44.937167)"
431,29,2025-02-19T21:32:15Z,-0.503299,-0.044665,0.202049,1,"c(-93.167004, 44.937311)"
432,30,2025-02-19T21:32:16Z,-0.882787,0.022855,0.282076,1,"c(-93.167003, 44.937457)"
433,31,2025-02-19T21:32:17Z,-0.568102,-0.014422,0.156313,1,"c(-93.167006, 44.937594)"
434,32,2025-02-19T21:32:18Z,-0.521773,0.03385,0.13765,1,"c(-93.167007, 44.93773)"
435,33,2025-02-19T21:32:19Z,-0.315763,-0.12634600000000001,0.146088,1,"c(-93.167008, 44.937864)"
436,34,2025-02-19T21:32:20Z,-0.113968,-0.304616,0.139154,1,"c(-93.167008, 44.937996)"
437,35,2025-02-19T21:32:21Z,0.034394,-0.070496,-0.014013,1,"c(-93.167007, 44.938128)"
438,36,2025-02-19T21:32:22Z,-0.311324,-1.94e-4,0.045753,1,"c(-93.167005, 44.938264)"
439,37,2025-02-19T21:32:23Z,-0.477555,-0.021048999999999998,0.271994,1,"c(-93.167009, 44.938394)"
440,38,2025-02-19T21:32:24Z,-0.24902,-0.005095,0.157307,1,"c(-93.167008, 44.938523)"
441,39,2025-02-19T21:32:25Z,-0.149037,-0.030233,0.004684,1,"c(-93.167009, 44.938652)"
442,40,2025-02-19T21:32:26Z,-0.160433,0.038273,0.121709,1,"c(-93.167009, 44.93878)"
443,41,2025-02-19T21:32:27Z,-0.24593,-0.004211,0.051545,1,"c(-93.167009, 44.938908)"
444,42,2025-02-19T21:32:28Z,-0.246633,-0.116958,0.128715,1,"c(-93.167007, 44.939033)"
445,43,2025-02-19T21:32:29Z,-0.210687,-0.058372,0.125742,1,"c(-93.167007, 44.939157)"
446,44,2025-02-19T21:32:30Z,-0.841285,0.017694,0.224144,1,"c(-93.167005, 44.939276)"
447,45,2025-02-19T21:32:31Z,-1.280078,0.008421,0.266733,1,"c(-93.167004, 44.939388)"
448,46,2025-02-19T21:32:32Z,-1.263665,-0.009167,0.207125,1,"c(-93.167006, 44.939489)"
449,47,2025-02-19T21:32:33Z,-1.114579,-0.004274,-0.499453,1,"c(-93.16701, 44.939575)"
450,48,2025-02-19T21:32:34Z,-0.500882,0.098984,0.212417,1,"c(-93.167024, 44.939652)"
451,49,2025-02-19T21:32:35Z,-0.385387,-0.083307,0.522127,1,"c(-93.167035, 44.939725)"
452,50,2025-02-19T21:32:36Z,-0.089201,-0.056843,0.509137,1,"c(-93.167041, 44.939788)"
453,51,2025-02-19T21:32:37Z,0.113304,0.010785,0.05361,1,"c(-93.167042, 44.939847)"
454,52,2025-02-19T21:32:38Z,-0.759395,-0.00483,0.347123,1,"c(-93.167043, 44.939902)"
455,53,2025-02-19T21:32:39Z,-1.794154,-0.005388,0.573466,1,"c(-93.167044, 44.939944)"
456,54,2025-02-19T21:32:40Z,-0.86951,0.007712,0.254823,1,"c(-93.167045, 44.939964)"
457,55,2025-02-19T21:32:41Z,-0.385769,0.011174,0.105775,1,"c(-93.167043, 44.93997)"
458,56,2025-02-19T21:32:42Z,0.398741,0.008167,-0.097919,1,"c(-93.167042, 44.93997)"
459,0,2025-02-19T22:17:31Z,0.320101,2.36e-4,1.837961,1,"c(-93.177161, 44.938982)"
460,1,2025-02-19T22:17:32Z,0.362967,0.148968,1.295837,1,"c(-93.177126, 44.939018)"
461,2,2025-02-19T22:17:33Z,1.112327,0.290827,-0.108427,1,"c(-93.177067, 44.939036)"
462,3,2025-02-19T22:17:34Z,0.640873,0.147601,-0.600549,1,"c(-93.176988, 44.939044)"
463,4,2025-02-19T22:17:35Z,0.45164,0.058137,-0.719906,1,"c(-93.176894, 44.939006)"
464,5,2025-02-19T22:17:36Z,0.183319,0.079348,-0.749946,1,"c(-93.176791, 44.939005)"
465,6,2025-02-19T22:17:37Z,-0.378184,-0.043045,-0.642567,1,"c(-93.176679, 44.939005)"
466,7,2025-02-19T22:17:38Z,-0.409001,-0.106456,-0.56908,1,"c(-93.176561, 44.939005)"
467,8,2025-02-19T22:17:39Z,-0.927272,-0.228949,-0.490846,1,"c(-93.176441, 44.939005)"
468,9,2025-02-19T22:17:40Z,-0.694476,-0.066536,-0.367123,1,"c(-93.176325, 44.939004)"
469,10,2025-02-19T22:17:41Z,-0.451114,-0.112642,-0.461083,1,"c(-93.176216, 44.939004)"
470,11,2025-02-19T22:17:42Z,-0.309778,-0.065209,-0.204404,1,"c(-93.176111, 44.93902)"
471,12,2025-02-19T22:17:43Z,-0.383814,-0.111842,-0.113037,1,"c(-93.175997, 44.939004)"
472,13,2025-02-19T22:17:44Z,-0.293511,-0.029925,-0.193281,1,"c(-93.175883, 44.939004)"
473,14,2025-02-19T22:17:45Z,-0.133116,-0.145978,-0.166077,1,"c(-93.175768, 44.939004)"
474,15,2025-02-19T22:17:46Z,-0.316058,0.065508,-0.171812,1,"c(-93.175654, 44.939012)"
475,16,2025-02-19T22:17:47Z,-0.192232,-0.098523,-0.253995,1,"c(-93.175538, 44.939012)"
476,17,2025-02-19T22:17:48Z,-0.225568,0.087275,-0.294227,1,"c(-93.175418, 44.939011)"
477,18,2025-02-19T22:17:49Z,-0.071492,-0.190882,-0.080579,1,"c(-93.175299, 44.93901)"
478,19,2025-02-19T22:17:50Z,-0.140322,0.053142,-0.285113,1,"c(-93.175177, 44.93901)"
479,20,2025-02-19T22:17:51Z,-0.371199,-0.178642,0.341635,1,"c(-93.175056, 44.93901)"
480,21,2025-02-19T22:17:52Z,-1.013025,-0.244805,0.459765,1,"c(-93.174933, 44.939011)"
481,22,2025-02-19T22:17:53Z,-1.319985,-0.203748,-0.076662,1,"c(-93.17482, 44.939004)"
482,23,2025-02-19T22:17:54Z,-1.060507,-0.358682,-0.086505,1,"c(-93.174721, 44.938999)"
483,24,2025-02-19T22:17:55Z,-1.254768,-0.293903,0.021434,1,"c(-93.174636, 44.938996)"
484,25,2025-02-19T22:17:56Z,-1.231628,-0.279747,0.10742,1,"c(-93.174564, 44.938996)"
485,26,2025-02-19T22:17:57Z,-1.286565,-0.33578,0.147684,1,"c(-93.17451, 44.938997)"
486,27,2025-02-19T22:17:58Z,-0.826877,-0.168314,0.149116,1,"c(-93.174474, 44.938999)"
487,28,2025-02-19T22:17:59Z,0.17309,0.006838,-0.143857,1,"c(-93.174455, 44.938999)"
488,29,2025-02-19T22:18:00Z,1.159627,0.232802,-0.339665,1,"c(-93.174448, 44.939002)"
489,30,2025-02-19T22:18:01Z,1.740262,0.31847,-0.392049,1,"c(-93.174432, 44.939002)"
490,31,2025-02-19T22:18:02Z,1.501137,0.37151,-0.586273,1,"c(-93.174401, 44.939003)"
491,32,2025-02-19T22:18:03Z,1.291617,0.244611,-0.441243,1,"c(-93.174353, 44.939005)"
492,33,2025-02-19T22:18:04Z,0.994183,0.146458,-0.160554,1,"c(-93.174288, 44.939008)"
493,34,2025-02-19T22:18:05Z,0.841373,0.197353,0.0036,1,"c(-93.17421, 44.939012)"
494,35,2025-02-19T22:18:06Z,0.960039,0.028502,-0.019588,1,"c(-93.174125, 44.939016)"
495,36,2025-02-19T22:18:07Z,0.4131,0.163411,0.058335,1,"c(-93.174029, 44.93902)"
496,37,2025-02-19T22:18:08Z,0.312696,0.07642,-0.026331,1,"c(-93.173925, 44.939005)"
497,38,2025-02-19T22:18:09Z,0.160105,-0.084869,0.082897,1,"c(-93.173817, 44.939005)"
498,39,2025-02-19T22:18:10Z,-0.307485,-0.107494,0.258963,1,"c(-93.173699, 44.939005)"
499,40,2025-02-19T22:18:11Z,-0.473484,-0.168162,0.39848,1,"c(-93.173584, 44.939006)"
500,41,2025-02-19T22:18:12Z,-0.366058,-0.016669,-0.093936,1,"c(-93.173474, 44.939021)"
501,42,2025-02-19T22:18:13Z,-0.243508,-0.143113,-0.138178,1,"c(-93.17337, 44.939016)"
502,43,2025-02-19T22:18:14Z,-0.495271,0.124184,-0.42811,1,"c(-93.173263, 44.939011)"
503,44,2025-02-19T22:18:15Z,-0.251044,-0.209632,-0.146525,1,"c(-93.173158, 44.939006)"
504,45,2025-02-19T22:18:16Z,-0.116346,0.036333,0.151336,1,"c(-93.173056, 44.939009)"
505,46,2025-02-19T22:18:17Z,-0.187034,0.008616,0.13262,1,"c(-93.172951, 44.939014)"
506,47,2025-02-19T22:18:18Z,0.129496,-0.106402,0.119224,1,"c(-93.172851, 44.939017)"
507,48,2025-02-19T22:18:19Z,0.305952,0.006916,-0.091798,1,"c(-93.172745, 44.939018)"
508,49,2025-02-19T22:18:20Z,0.120908,-0.055442,-0.010271,1,"c(-93.172643, 44.939021)"
